시설명,시설유형,도로명 주소,lat,lon,행정구역
이레행복요양원,노인의료복지시설,인천광역시 서구 경서로32번길 3-8,37.55588563,126.6547082,서구
모니카요양원,노인의료복지시설,인천광역시 서구 연희로42번길 6,37.54972747,126.6725636,서구
인천요양원,노인의료복지시설,인천광역시 서구 장고개로 262,37.48773655,126.6812626,서구
온마음요양원,노인의료복지시설,인천광역시 서구 완정로 159,37.60153952,126.6584302,서구
시온휴요양원,노인의료복지시설,인천광역시 서구 심곡로 53,37.54230579,126.6756626,서구
소나무요양원,노인의료복지시설,인천광역시 서구 고산후로121번길 25,37.59463222,126.6964511,서구
가현산재활요양원,노인의료복지시설,인천광역시 서구 대곡로 411,37.63116933,126.6506641,서구
다인실버타운요양원,노인의료복지시설,인천광역시 서구 대곡로 415,37.63139807,126.6502424,서구
라포레실버요양원,노인의료복지시설,인천광역시 서구 대곡로 413,37.63163637,126.6509094,서구
검단품안에요양원,노인의료복지시설,인천광역시 서구 검단로623번길 13,37.60985515,126.6692207,서구
동국휴요양원,노인의료복지시설,인천광역시 서구 검단로 505,37.60330621,126.6601901,서구
새빛요양원,노인의료복지시설,인천광역시 서구 원당대로 865,37.59388514,126.6977602,서구
더편한 요양원,노인의료복지시설,인천광역시 서구 완정로 153,37.60136992,126.6588219,서구
환영간호전문요양원,노인의료복지시설,인천광역시 서구 경서로56번길 15-5,37.55803875,126.655238,서구
효나무의료복지요양원,노인의료복지시설,인천광역시 서구 검단로 508,37.60293638,126.6606683,서구
가족사랑요양원,노인의료복지시설,인천광역시 서구 신석로112번길 24,37.50774075,126.674145,서구
보람요양원,노인의료복지시설,인천광역시 서구 완정로 144,37.60122147,126.6602088,서구
메디홈요양원,노인의료복지시설,인천광역시 서구 청라에메랄드로 78,37.53212246,126.6568223,서구
검단요양원,노인의료복지시설,인천광역시 서구 완정로 144,37.60122147,126.6602088,서구
검단봄요양원,노인의료복지시설,인천광역시 서구 고산후로95번길 28,37.59271037,126.6959806,서구
그라테스요양원,노인의료복지시설,인천광역시 서구 대곡로 397-1,37.63022015,126.6530482,서구
검단우리요양원,노인의료복지시설,인천광역시 서구 고산후로95번길 28,37.59271037,126.6959806,서구
아름다운인생프리미엄 요양원,노인의료복지시설,인천광역시 서구 대곡로 397-3,37.62982615,126.6523228,서구
대곡실버요양원,노인의료복지시설,인천광역시 서구 대곡로 397-2,37.62965363,126.6521124,서구
검단힘찬요양원,노인의료복지시설,인천광역시 서구 원당대로 853,37.59400911,126.6964593,서구
굿모닝요양원,노인의료복지시설,인천광역시 서구 건지로334번길 3,37.49777373,126.6792002,서구
월드실버타운 요양원,노인의료복지시설,인천광역시 서구 서달로149번길 6-8,37.5124367,126.6782976,서구
복지콜노인요양공동생활가정,노인의료복지시설,인천광역시 서구 완정로64번길 12,37.59729336,126.6685766,서구
새생명요양원,노인의료복지시설,인천광역시 서구 완정로 179,37.60227972,126.6565195,서구
믿음요양원,노인의료복지시설,인천광역시 서구 가정로 302,37.51172093,126.6728115,서구
소망요양원,노인의료복지시설,인천광역시 서구 가정로 302,37.51172093,126.6728115,서구
사랑 요양원,노인의료복지시설,인천광역시 서구 가정로 302,37.51172093,126.6728115,서구
두드림공동생활가정,노인의료복지시설,인천광역시 서구 심곡로 78,37.54186664,126.678232,서구
태화인천재가노인지원서비스센터,재가노인복지시설,인천광역시 서구 심곡로124번길 10,37.54415409,126.6826937,서구
성광재가노인지원서비스센터,재가노인복지시설,인천광역시 서구 가정로126번길 23,37.49581602,126.6742572,서구
성모재가노인지원서비스센터,재가노인복지시설,인천광역시 서구 탁옥로 105,37.54386416,126.6814917,서구
서구재가노인지원서비스센터,재가노인복지시설,인천광역시 서구 신석로121번길 10,37.51076336,126.6760543,서구
복지콜주야간보호센터,재가노인복지시설,인천광역시 서구 완정로64번길 12,37.59729336,126.6685766,서구
샬롬재가복지센터,재가노인복지시설,인천광역시 서구 고래울로 23-14,37.48735037,126.6857666,서구
샬롬노인복지센터,재가노인복지시설,인천광역시 서구 완정로64번길 7,37.59831996,126.6676222,서구
성문노인복지센터,재가노인복지시설,인천광역시 서구 고산로40번1길 28,37.59892456,126.7007713,서구
두드림주간보호센터,재가노인복지시설,인천광역시 서구 심곡로 78,37.54186664,126.678232,서구
기억너머주야간보호센터,재가노인복지시설,인천광역시 서구 도곡로 198,37.63627198,126.6612694,서구
검단보람노인복지센터,재가노인복지시설,인천광역시 서구 청마로7번길 15,37.5932133,126.6722452,서구
사랑나눔회 복지센터,재가노인복지시설,인천광역시 서구 승학로495번길 4-1,37.56596598,126.6749752,서구
복지콜노인복지센터주식회사,재가노인복지시설,인천광역시 서구 완정로64번길 12,37.59729336,126.6685766,서구
천사노인복지센터,재가노인복지시설,인천광역시 서구 고산후로95번길 28,37.59271037,126.6959806,서구
청라성심노인주간보호센터,재가노인복지시설,인천광역시 서구 크리스탈로 100,37.53386505,126.6369274,서구
누리주야간보호센터,재가노인복지시설,인천광역시 서구 원당대로 848,37.59337388,126.695569,서구
다효주간보호센터,재가노인복지시설,인천광역시 서구 탁옥로98번길 1,37.543468,126.6806949,서구
나은 연세데이케어센터,재가노인복지시설,인천광역시 서구 신진말로 36,37.49273148,126.6796089,서구
새빛 노인복지센터,재가노인복지시설,인천광역시 서구 건지로 322-1,37.49842063,126.677733,서구
으뜸주야간보호센터,재가노인복지시설,인천광역시 서구 청마로19번길 21,37.59246003,126.672749,서구
동행하는재가복지센터,재가노인복지시설,인천광역시 서구 검단로487번길 5,37.60295257,126.6585668,서구
행복한 노인복지센터,재가노인복지시설,인천광역시 서구 가정로 258,37.5078358,126.6725789,서구
초원주야간보호센터,재가노인복지시설,인천광역시 서구 청라에메랄드로102번길 26,37.53405195,126.6593147,서구
가가요양복지센터,재가노인복지시설,인천광역시 서구 검단로623번길 9,37.60984454,126.6697199,서구
행복재가복지센터,재가노인복지시설,인천광역시 서구 용두산로13번길 3,37.54492223,126.6714088,서구
놀터 주간보호센터,재가노인복지시설,인천광역시 서구 탁옥로 37,37.54415472,126.6736678,서구
가가호호주간보호센터,재가노인복지시설,인천광역시 서구 고산후로95번길 28,37.59271037,126.6959806,서구
행복나눔노인복지센터,재가노인복지시설,인천광역시 서구 이화로 27,37.55621165,126.6704253,서구
보경사랑노인주간보호센터,재가노인복지시설,인천광역시 서구 검단로502번길 18,37.60143374,126.6607088,서구
행복한재가복지센터,재가노인복지시설,인천광역시 서구 검단로 842,37.6186272,126.6908983,서구
검암노인주야간보호센터,재가노인복지시설,인천광역시 서구 승학로 498,37.56517919,126.6749599,서구
청라노인주야간보호센터,재가노인복지시설,인천광역시 서구 청라에메랄드로102번길 10,37.53393048,126.6574737,서구
가원케어(주),재가노인복지시설,인천광역시 서구 석남로109번길 3,37.50105486,126.6737524,서구
샤론재가복지센터,재가노인복지시설,인천광역시 서구 건지로318번길 32-1,37.49579299,126.6770591,서구
153재가노인복지센터,재가노인복지시설,인천광역시 서구 검단로 453,37.60122712,126.6547057,서구
인천참사랑병원 부설 햇살데이케어센터,재가노인복지시설,인천광역시 서구 원창로240번길 6,37.51689803,126.6756699,서구
가족사랑재가요양센터,재가노인복지시설,인천광역시 서구 길주로 79,37.50676483,126.670879,서구
이든노인복지센터,재가노인복지시설,인천광역시 서구 봉화로69번길 3,37.59946756,126.6374502,서구
그림재가노인복지센터,재가노인복지시설,인천광역시 서구 대평로56번길 32,37.54988671,126.6711151,서구
서부노인주야간보호센터,재가노인복지시설,인천광역시 서구 건지로 389,37.49621015,126.6847605,서구
A천사의방문행복나눔 노인복지센터,재가노인복지시설,인천광역시 서구 원당대로820번1길 13,37.59349423,126.6913284,서구
희망재가복지센터,재가노인복지시설,인천광역시 서구 승학로 244,37.54425385,126.6728276,서구
남송재가노인복지센타,재가노인복지시설,인천광역시 서구 원창로 174,37.51751503,126.6686259,서구
재가노인복지센터 리하원,재가노인복지시설,인천광역시 서구 청라커낼로260번길 7-15,37.53259825,126.6461903,서구
가정방문재가복지센터,재가노인복지시설,인천광역시 서구 면개포로10번길 19,37.50396527,126.6750585,서구
샘물재가복지센터,재가노인복지시설,인천광역시 서구 거북로 106,37.50296497,126.6736174,서구
감꽃방문요양센터,재가노인복지시설,인천광역시 서구 승학로 198,37.5408517,126.6731903,서구
인천노인복지센터,재가노인복지시설,인천광역시 서구 건지로249번길 32-4,37.50203421,126.6702022,서구
참조은재가복지센터,재가노인복지시설,인천광역시 서구 염곡로 309,37.51224044,126.6683524,서구
소망 노인복지센터,재가노인복지시설,인천광역시 서구 건지로284번길 4,37.49904415,126.6734137,서구
구립 서구치매전담형주야간보호센터(치매안심돌봄터),재가노인복지시설,인천광역시 서구 봉오재3로94번길 11,37.52682789,126.6704777,서구
향기재가노인복지센터,재가노인복지시설,인천광역시 서구 서곶로 816,37.59006525,126.6743632,서구
선영재가복지센터,재가노인복지시설,인천광역시 서구 가정로335번길 18,37.51497588,126.6707362,서구
서구노인주야간보호센터,재가노인복지시설,인천광역시 서구 서곶로 336,37.54741622,126.677335,서구
가좌의료기,재가노인복지시설,인천광역시 서구 장고개로 265,37.48843988,126.6816319,서구
'(A)비지팅엔젤스 인천검단방문요양지점,재가노인복지시설,인천광역시 서구 봉수대로1440번길 45,37.60218595,126.6535064,서구
은혜 재가복지센터,재가노인복지시설,인천광역시 서구 가경주로10번길 13,37.51414794,126.6749629,서구
백세 주간보호센터,재가노인복지시설,인천광역시 서구 서달로 20,37.5000383,126.6783337,서구
에스더손길나눔 재가센터,재가노인복지시설,인천광역시 서구 고산후로78번길 42-1,37.58993084,126.7031037,서구
아름다운주야간보호센터,재가노인복지시설,인천광역시 서구 가정로 230,37.50522592,126.6725013,서구
영은효재가노인복지센터,재가노인복지시설,인천광역시 서구 탁옥로 105,37.54386416,126.6814917,서구
다온재가복지센터,재가노인복지시설,인천광역시 서구 가정로 136,37.49685783,126.6718379,서구
검단진노인복지센터,재가노인복지시설,인천광역시 서구 마전로115번길 2-6,37.60854437,126.6684098,서구
제일노인복지센터,재가노인복지시설,인천광역시 서구 탁옥로 55,37.54412844,126.6758368,서구
케어링마음센터,재가노인복지시설,인천광역시 서구 대평로8번길 2,37.54741203,126.6763323,서구
해량재가복지센터,재가노인복지시설,인천광역시 서구 승학로 515,37.56579448,126.6767326,서구
