,식당명,행정구역,도로명 주소,lat,lon,식당 설명,영업 시간,top_category,sub_category
47,강화도무스비,강화군,인천광역시 강화군 해안남로1170번길 10-2,37.61203134,126.4557203,"강화도무스비는 강화도 화도면 함허동천 인근에 있다. 매장 앞에 주차장이 있어 차량으로 방문하기 편리하다. 이곳은 무스비 전문점으로 유명 맛집 방송 프로그램에 다수 소개되었다. 매장은 독특한 2층 건물에 통유리로 되어 있고 매장 앞 정원에 테이블 7석이 배치되어 있다. 키오스크로 비대면 주문을 할 수 있다. 메뉴는 강화도 무스비, 강화도 커피, 하와이안 무스비, 떡갈비 무스비, 명란 와사비 무스비, 해초 게살 유부초밥, 소시지 깁밥 등이 있다. 커피, 라테, 에이드, 주스, 스무디, 차 등 각종 음료도 준비되어 있다. 이 외에 연탄 케이크, 크로플, 커피콩 빵 등이 있다. 인근에 마니산, 함허동천, 전등사, 동막해변 등이 있어 연계 관광을 할 수 있다.",,디저트,카페/빵
48,js가든 현대프리미엄아울렛송도점,연수구,인천광역시 연수구 송도국제대로 123 현대프리미엄 아울렛 송도점,37.38280322,126.6579998,"js가든 현대프리미엄 아울렛 송도점은 인천 1호선 테크노파크역 2번 출구 송도 국제대로 현대프리미엄 아울렛 3층에 있다. 주차는 매장이 있는 건물 지하 주차장을 이용할 수 있다. 이곳은 전체적으로 깔끔하고 분위기 좋은 고급 중식 레스토랑이다. 프라이빗하게 식사를 즐길 수 있는 공간이 있어 모임 장소로 좋다. 아이가 있는 손님을 위한 아이 의자도 있고 다양한 종류의 와인도 있다. 반 오픈 키친 타입으로 요리사님이 요리하는 것도 볼 수 있다. 단품 요리부터 북경요리까지 요리의 종류가 다양하다. 기본 찬으로 짜이와 무절임이 나오고 따뜻한 재스민 차가 나온다. 대표 메뉴에는 Nari 점심코스, Lily 저녁코스가 있다. 이외 목화솜탕수육, 깐풍새우, 마라 중새우, 가지 돼지고기볶음, 소고기탕수육, 소고기난자완스 등이 있다. 식당 인근에 송도센트럴파크, 인천상륙작전기념관, 인천시립박물관이 있어 식전 후 둘러볼 수 있다.",,중식,면
49,드렁킨타이 송도점,연수구,인천광역시 연수구 송도과학로28번길 8 더샵 송도트리플타워 East,37.38251442,126.6606774,"드렁킨타이 송도점은 인천 1호선 테크노파크역 2번 출구 송도과학로 송도트리플타워 East 1층에 있다. 주차는 매장이 있는 건물 지하 주차장을 이용할 수 있다. 이곳은 뉴트로 감성이 가득한 현지 느낌의 태국 음식 전문점이다. 기본적인 웨이팅이 있다. 협소한 공간에 화려한 핑크색으로 꾸민 인테리어는 태국 스트리트 맛집에 들어온 느낌이 든다. 주문은 카운터에서 선불이고, 반찬, 물은 셀프이다. 메뉴에는 소고기 국수, 팟타이 치킨이 있다. 이외 팟타이 해물, 팟타이 새우, 커리라이스 치킨, 커리라이스 해물, 팟카파오무쌉 등이 있다. 밥과 면 추가는 무료이다. 식당 인근에 송도센트럴파크, 인천상륙작전기념관, 인천시립박물관이 있어 식전 후 둘러볼 수 있다.",,한식,면
50,장모족발 글로벌캠퍼스점,연수구,인천광역시 연수구 송도문화로28번길 28 송도글로벌캠퍼스푸르지오,37.37687332,126.6556752,"장모족발 글로벌캠퍼스점은 인천지하철 1호선 테크노파크역 2번 출구 송도문화로 송도글로벌캠퍼스에 있다. 주차는 글로벌 캠퍼스 지하주차장을 무료로 이용할 수 있다. 이곳은 정성껏 재료를 달여 특유의 돼지 냄새가 없는 송도 판매량 1위 족발 전문점이다. 실내는 깔끔하고 쾌적한 모습이다. 기본 세팅으로 상추, 고추, 부추, 마늘, 쌈장, 젓갈, 콩나물국, 막국수, 무생채가 나온다. 메뉴에는 장모 왕족, 숯불치즈핫족이 있다. 이외 쭈쪽, 핫바베큐족, 오븐족, 향채족, 장모 쟁반국수, 왕새우튀김, 감자튀김 등이 있다. 식당 인근에 송도센트럴파크, 인천상륙작전기념관, 인천시립박물관, 대형 쇼핑몰, 골프장 등이 있어 식사 전후 둘러볼 수 있다.",,한식,고기
51,텐메이,연수구,인천광역시 연수구 센트럴로 160 송도센트럴파크푸르지오,37.39238242,126.643737,"텐메이는 인천지하철 1호선 인천대입구역 4번 출구 컨벤시아대로 송도센트럴파크 인근 아파트 상가 2층에 있는 일식당이다. 주차는 매장이 있는 건물 지하주차장을 이용할 수 있다. 가성비와 분위기를 동시에 즐길 수 있는 오마카세 맛집으로 예약금이 없어 예약 취소 부담이 없다. 입구에 들어가면 바로 닷지석이 보이고 룸이 4-5개 정도 있다. 메뉴에는 닷찌 프리미엄 오마카세, 닷찌 스시 오마카세가 있다. 이외 LUNCH 오마카세, ROOM DINNER 오마카세가 있다. 메뉴는 요리 음식의 특성상 그때그때 달라진다. 식당 인근에 송도센트럴파크, 인천상륙작전기념관, 인천시립박물관, 대형 쇼핑몰, 골프장 등이 있어 연계 관광을 할 수 있다.",,일식,초밥
52,선식당,서구,인천광역시 서구 보석로11번길 13,37.5202922,126.6237075,"선식당은 인천광역시 서구 청라동에 있는 퓨전음식 전문점이다. 청라국제도시 로봇랜드 타워 와 가깝고 푸짐한 양과 다양한 메뉴로 인기가 많다. 식당 내부는 동남아시아의 노상 식당 분위기로 꾸며 놓았으며 1인 1메뉴 주문이 원칙이다. 가성비가 좋은 편이고 추가 반찬용 셀프 바가 준비되어 있다. 대표 메뉴는 그릴 스테이크 샐러드지만 꿔바로우, 봉골레 슈림프 파스타도 인기가 많다. 주차장은 식당 바로 앞에 있어 이용이 편리하다. 식당 인근에는 해넘이로 유명한 정서진이 있고 도보 10분 거리에 분수쇼를 하는 청라 중앙호수공원이 있어 식사 후 연계 관광도 가능하다.<br>※ 반려동물 동반 불가",11:00~21:00(브레이크타임 14:50~16:00 / 라스트오더 20:15),양식,고기
53,이태리공방,서구,인천광역시 서구 청라루비로42번길 5-16,37.52922759,126.6419028,"<br />이태리공방은 인천광역시 경서동에 있는 이탈리아 요리 전문점이다. 청라국제도시 도담초등학교 인근 상가 골목에 있다. TV 프로그램에 여러 차례 소개된 맛집으로 내부는 바 테이블과 4인 테이블로 꾸며있다. 이곳은 모든 메뉴를 이탈리아 현지식에 가깝게 요리한다. 대표 메뉴는 구운 문어, 표고 로스트, 감자 뇨끼, 카치오 페페, 돈마호크다. 그 외에 트러플 리조또, 비스마르크 피자, 마르게리타 피자, 부라타, 해산물 샐러드, 카르파치오, 트러플 까펠리니, 어란 봉골레 등이 있다. 생면 파스타를 이용해서 맛이 좋고 다양한 와인도 갖춰 놓아 기념일이나 특별한 식사 모임에도 좋다. 레스토랑 인근에는 정서진, 경인아라뱃길, 청라중앙호수공원, 영화관, 골프장 등이 있어 연계 관광을 할 수 있다.<br />※ 반려동물 동반 불가","평일 11:30~21:30 (브레이크타임 15:30~18:00 / 라스트오더 4:00, 20:30) 주말 11:30~21:30 (브레이크타임 15:30~18:00 / 라스트오더 4:30, 20:30)",양식,피자
54,보릿골 정찬,부평구,인천광역시 부평구 장제로 350,37.51687508,126.7326476,"보릿골 정찬은 인천지하철 1호선 갈산역 2번 출구 영선초등학교 인근에 있다. 매장 1층 전체가 주차장으로 주차하기 편리해 자동차로 방문하기에 좋다. 매장 바로 앞에는 버스 정류장이 있어 접근성이 좋다. 이곳은 보리밥 정식과 곤드레 정식을 전문으로 하는 한식집이다. 매장 안은 깔끔하고 넓어 개방감이 있다. 여러 가지로 다양한 테이블이 있어 가족 모임이나 단체 모임에 회식 장소로 적당하다. 보리밥, 나물 5종, 반찬 6종, 청국장을 함께 맛볼 수 있는 보리밥 청국장정식이 대표메뉴이다. 보쌈과 제육철판구이, 박대구이, 보리굴비 등 단품 메뉴도 추가할 수 있다.",11:00~21:00 (라스트오더 20:00),한식,고기
55,별미칡냉면원조,부평구,인천광역시 부평구 주부토로145번길 28,37.50828148,126.7242431,별미칡냉면원조는 인천시 부평구 갈산동에 있는 냉면집이다. 서울 지하철 7호선과 인천지하철 1호선을 이용 부평구청 역 3번 출구로 나오면 가깝다. 매장 앞에 주차가 가능하며 만차 시 맞은편 주차장에 주차할 수 있다. 건물은 본관과 별관으로 나누어져 있다. 부평에서 칡 냉면 잘하는 맛집으로 식당 내부는 넓은 좌식으로 되어 있고 단체의 가벼운 모임이나 가족 외식하기 알맞다. 메뉴는 물칡냉면과 비빔칡냉면뿐이고 함께 먹으면 좋은 물만두가 있다. 포장과 배달도 가능(배달비 별도) 하다.,10:30~21:00 (라스트오더 20:30),한식,면
56,린치핀,연수구,인천광역시 연수구 송도과학로28번길 8 더샵 송도트리플타워 East,37.38251442,126.6606774,"린치핀은 린치핀은 수레나 자동차의 바퀴가 빠지지 않도록 축에 꽂는 핀을 가리키며, 핵심, 구심점, 꼭 필요한 동반자라는 의미를 갖고 있다. 이처럼 린치핀 카페는 커피, 베이커리, 공간, 그리고 서비스까지 일상에 중요한 핵심과 동반자가 되겠다는 의미로 시작된 브랜드이다. <br>린치핀은 인천 연수구 송도국제도시에 위치해 있으며, 특별한 크레마 커피를 맛볼 수 있다. 우유와 시나몬, 모카, 크림 조합의 린치핀 블랙, 버터스카치와 우유베이스의 레이어드로 해석해 낸 린치핀 라떼, 상하목장 아이스크림과 헤이즐넛, 우유를 조합하여 만든 린치핀 화이트 등 세 가지의 시그니처 메뉴가 있다.",10:00~22:00<br>라스트오더 21:00,디저트,카페/빵
57,스시애 2호점,부평구,인천광역시 부평구 부평대로87번길 4,37.49936025,126.7216991,"스시애는 인천 부평시장역 4번 출구 바로 앞에 위치해 있는 일식당이다. 회전초밥을 무한리필로 즐길 수 있는 곳으로, 매일 당일 새벽에 연안부두에서 공수해오는 활어로 그날 매장에서 바로 만들어진 초밥을 제공한다. 새우초밥부터 활어초밥, 광어초밥, 연어초밥 등 다양한 종류의 초밥을 맛볼 수 있다. 뷔페 이용시간은 60분으로 제한하고 있다. 초밥 포장도 가능하다.",런치 11:30~15:00<br>디너 15:00~21:30,일식,초밥
58,나라니,강화군,인천광역시 강화군 해안남로 156-14,37.61558508,126.5339769,"나라니 카페는 강화군 길상면 황산도와 동검도 사이에 있다. 유럽 감성의 디저트 카페로 유럽 스타일의 건물에 매장 앞엔 넓은 잔디 정원이 있다. 내부는 화이트 톤 대리석 바닥이다. 메뉴는 핸드드립, 에스프레소, 논 커피, 티 종류가 있다. 커피 생두를 매장에서 로스팅한 커피를 제공한다. 계절 과일로 만든 딸기 토스트, 누텔라 바나나 토스트, 무화과 버터 타르틴을 맛볼 수 있다. 유기농 밀가루와 앵커 버터로 매장에서 직접 구운 수제 파운드케이크와 디저트도 주문할 수 있다. 정원이 넓어 계절이 바뀌는 자연 풍광을 조용한 분위기 속에서 감상하며 편안하게 힐링할 수 있는 카페이다. 인근에 동검도, 동막해변, 초지진, 전등사 등이 있어 연계 관광을 할 수 있다.","월,목,금 11:00~18:00<br>토,일,공휴일 11:00~19:00",디저트,카페/빵
59,시골쌈밥,중구,인천광역시 중구 우현로35번길 8,37.47061747,126.6268613,"인천광역시 중구에 위치한 시골쌈밥에선 다양한 종류의 쌈밥을 맛볼 수 있다. <br>소불고기, 화덕제육, 고등어구이, 연탄불고기 등 입맛에 따라 골라 먹을 수 있다. 세트 메뉴 및 단품뿐만 아니라 도시락 메뉴로도 판매하고 있어 언제 어디서나 맛있는 쌈밥을 즐길 수 있다.",11:00~21:00 (브레이크타임 15:00~17:00),한식,고기
60,꽃게와낙지,강화군,인천광역시 강화군 화도면 해안남로2029번길 7,37.60032912,126.4097887,마니산 자락 바닷가 가까이 자리 잡은 꽃게와 낙지요리 전문점으로 살아 움직이는 낙지를 넣고 테이블 위에서 바로 익혀 먹는 낙지볶음과 알이 꽉 찬 암꽃게를 넣고 얼큰하게 끓여 먹는 꽃게탕이 인기가 많다. 실내는 창문이 크게 있어 바깥에 펼쳐진 탁 트인 논밭 풍경을 볼 수 있으며 좌석은 좌식과 입식으로 꾸며져 있어 편한 자리로 선택해 앉을 수 있다. 동막해변이 10분 거리에 있어 식사 전후로 방문하기 용이하다.,10:00 ~ 22:00,한식,탕
61,금산식당(학익점),미추홀구,인천광역시 미추홀구 매소홀로488번길 6-29,37.43900256,126.6755244,"인천광역시 미추홀구에 위치한 금산 식당 학익점은 각종 회 무침 전문점이다. <br>밴댕이, 광어, 병어, 전어 등 다양한 어종의 회 무침을 맛볼 수 있다. <br>또한 회와 탕, 어린이를 위한 볶음밥 메뉴까지 준비되어 있어 남녀노소가 부담 없이 식사할 수 있는 곳이다.",10:00~21:30,한식,밥류
62,월매집,계양구,인천광역시 계양구 용마루1길 19,37.54373327,126.7439153,"인천 용종동의 월매집은 탤런트 황우연 씨가 운영하는 곳이다. 인사동에서 봤을 법한 민속 주점 분위기의 월매집에서는 녹차 수제비, 녹차 칼국수, 동동주를 내놓고 있다. 녹차 수제비는 간단하게 맛볼 수 있는 식사 메뉴로 식전에 호박죽이 나온다. 대화를 나누며 편한 분위기를 즐길 수 있는 향토음식점이라고 보면 되겠다.",10:30~22:00,한식,면
63,황해냉면,남동구,인천광역시 남동구 장승남로47번길 33,37.4450835,126.7373242,"순메밀로만 만들어지는 냉면과 맛 좋은 칼국수를 맛볼 수 있는 곳이다. 대표 메뉴인 물냉면은 맑은 국물에 메밀 면을 말아내는 황해도식 냉면이다. 또 다른 비법을 담은 메밀 해물전도 일품이며 녹두빈대떡, 수육 등 다양한 메뉴가 준비되어 있다.",11:00~21:00,한식,면
